source,target,sources,unbiased,Index
156,185,II_literature|hetio-dag,0,2414
156,408,II_literature|hetio-dag,0,2415
156,624,II_literature|hetio-dag,0,2416
156,824,II_literature|hetio-dag,0,2417
156,1233,II_literature|hetio-dag,0,2419
156,1460,hetio-dag,0,2421
156,1910,II_literature|hetio-dag,0,2422
156,1950,hetio-dag,0,2423
156,1956,II_literature|hetio-dag,0,2424
156,1969,hetio-dag,0,2425
156,2357,II_literature|hetio-dag,0,2426
156,2492,II_literature,0,2427
156,2769,II_literature|hetio-dag,0,2428
156,2776,II_literature|hetio-dag,0,2429
156,2782,II_literature|hetio-dag,0,2430
156,2911,II_literature|hetio-dag,0,2431
156,4160,II_literature|hetio-dag,0,2432
156,4193,II_literature|hetio-dag,0,2433
156,4985,II_literature|hetio-dag,0,2434
156,5037,II_literature|hetio-dag,0,2435
156,5082,II_literature|hetio-dag,0,2436
156,5132,II_literature|hetio-dag,0,2437
156,5148,II_literature|hetio-dag,0,2438
156,5294,II_literature|hetio-dag,0,2439
156,5566,II_literature|hetio-dag,0,2440
156,5580,II_literature,0,2443
156,5595,II_literature|hetio-dag,0,2445
156,5727,II_literature|hetio-dag,0,2446
156,5923,hetio-dag,0,2447
156,5957,II_literature|hetio-dag,0,2448
156,6010,II_literature|hetio-dag,0,2449
156,6181,II_literature,0,2450
156,6233,II_literature,0,2451
156,6714,II_literature|hetio-dag,0,2455
156,7169,hetio-dag,0,2456
156,7311,II_literature,0,2457
156,7314,II_literature,0,2458
156,7316,II_literature|hetio-dag,0,2459
156,9590,II_literature|hetio-dag,0,2460
156,9815,II_literature|Lit-BM-13|hetio-dag,0,2461
156,10013,hetio-dag,0,2462
156,23413,II_literature|hetio-dag,0,2463
156,28964,II_literature|hetio-dag,0,2464
156,30818,hetio-dag,0,2465
156,54331,II_literature,0,2466
157,185,II_literature|hetio-dag,0,2468
157,624,II_literature|hetio-dag,0,2469
157,1233,II_literature|hetio-dag,0,2470
157,7316,hetio-dag,0,2473
157,28964,II_literature|hetio-dag,0,2475
177,387,II_literature|hetio-dag,0,2854
177,2885,II_binary|II_literature|Lit-BM-13|hetio-dag,0,2855
177,3146,II_literature|hetio-dag,0,2856
177,4690,II_binary|II_literature|hetio-dag,0,2857
177,6271,II_literature|hetio-dag,0,2858
177,6283,II_literature|hetio-dag,0,2859
177,6286,II_literature|hetio-dag,0,2861
177,10952,hetio-dag,0,2863
199,3936,II_literature|hetio-dag,0,3044
199,7316,hetio-dag,0,3045
207,208,II_literature|hetio-dag,0,3079
207,331,hetio-dag,0,3080
207,350,II_binary|II_literature|hetio-dag,0,3082
207,408,hetio-dag,0,3085
207,409,hetio-dag,0,3086
207,572,II_literature|hetio-dag,0,3087
207,669,II_binary|II_literature|hetio-dag,0,3089
207,672,II_literature|hetio-dag,0,3090
207,673,II_literature|hetio-dag,0,3091
207,842,II_literature,0,3097
207,860,II_literature,0,3098
207,998,II_literature,0,3099
207,1026,II_literature|hetio-dag,0,3100
207,1027,II_literature|hetio-dag,0,3101
207,1111,II_literature|hetio-dag,0,3102
207,1124,II_literature|hetio-dag,0,3103
207,1196,hetio-dag,0,3105
207,1326,II_literature|hetio-dag,0,3106
207,1387,hetio-dag,0,3108
207,1432,II_literature|Lit-BM-13|hetio-dag,0,3109
207,1445,hetio-dag,0,3110
207,1499,hetio-dag,0,3111
207,1501,hetio-dag,0,3112
207,1786,hetio-dag,0,3114
207,1856,II_literature,0,3115
207,1901,II_literature|hetio-dag,0,3116
207,1937,hetio-dag,0,3117
207,1958,hetio-dag,0,3118
207,1978,II_literature|hetio-dag,0,3119
207,2011,II_literature|hetio-dag,0,3120
207,2033,II_literature|hetio-dag,0,3121
207,2100,II_literature|hetio-dag,0,3123
207,2146,II_literature|hetio-dag,0,3124
207,2175,II_literature|Lit-BM-13|hetio-dag,0,3125
207,2206,hetio-dag,0,3126
207,2289,hetio-dag,0,3127
207,2308,II_literature|hetio-dag,0,3128
207,2309,II_literature|hetio-dag,0,3129
207,2475,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3130
207,2623,II_literature|hetio-dag,0,3131
207,2624,II_literature|hetio-dag,0,3132
207,2810,II_literature,0,3133
207,2887,II_literature|hetio-dag,0,3134
207,3064,hetio-dag,0,3137
207,3164,II_literature|hetio-dag,0,3139
207,3315,II_literature|Lit-BM-13,0,3140
207,3320,II_literature|hetio-dag,0,3141
207,3324,II_literature,0,3142
207,3326,II_literature|hetio-dag,0,3143
207,3337,II_binary|II_literature|hetio-dag,0,3144
207,3554,hetio-dag,0,3146
207,3611,II_literature|hetio-dag,0,3147
207,3615,II_literature|Lit-BM-13|hetio-dag,0,3148
207,3654,II_literature|hetio-dag,0,3149
207,3656,hetio-dag,0,3150
207,3661,hetio-dag,0,3151
207,3667,II_literature|hetio-dag,0,3152
207,3690,II_literature|hetio-dag,0,3153
207,3708,II_literature|hetio-dag,0,3154
207,3858,II_literature|Lit-BM-13|hetio-dag,0,3155
207,3895,II_literature|hetio-dag,0,3156
207,4084,II_literature|hetio-dag,0,3157
207,4087,II_literature|hetio-dag,0,3158
207,4089,II_literature|Lit-BM-13|hetio-dag,0,3160
207,4092,II_literature|hetio-dag,0,3161
207,4193,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3163
207,4194,II_literature|hetio-dag,0,3164
207,4234,II_literature|hetio-dag,0,3166
207,4296,II_literature|hetio-dag,0,3167
207,4303,II_literature|hetio-dag,0,3168
207,4486,II_literature|hetio-dag,0,3169
207,4515,II_literature|hetio-dag,0,3170
207,4734,hetio-dag,0,3171
207,4771,II_literature|hetio-dag,0,3172
207,4869,II_literature|hetio-dag,0,3175
207,4904,II_literature|hetio-dag,0,3176
207,5058,II_literature|Lit-BM-13|hetio-dag,0,3177
207,5140,II_literature|hetio-dag,0,3178
207,5164,II_literature|hetio-dag,0,3179
207,5170,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3180
207,5207,hetio-dag,0,3181
207,5208,II_literature|hetio-dag,0,3182
207,5295,II_literature|hetio-dag,0,3183
207,5335,II_literature|hetio-dag,0,3184
207,5361,II_literature|Lit-BM-13|hetio-dag,0,3185
207,5364,II_literature,0,3186
207,5464,hetio-dag,0,3187
207,5493,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3188
207,5494,II_literature|hetio-dag,0,3189
207,5499,hetio-dag,0,3190
207,5518,II_binary|II_literature|hetio-dag,0,3192
207,5553,II_literature|hetio-dag,0,3194
207,5580,hetio-dag,0,3195
207,5586,II_literature|Lit-BM-13|hetio-dag,0,3196
207,5588,II_literature|hetio-dag,0,3197
207,5590,II_binary|II_literature|hetio-dag,0,3198
207,5591,II_literature|hetio-dag,0,3199
207,5728,II_literature|hetio-dag,0,3200
207,5879,II_literature|hetio-dag,0,3202
207,5894,II_literature|hetio-dag,0,3203
207,6198,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3204
207,6310,II_literature|hetio-dag,0,3205
207,6416,II_literature|hetio-dag,0,3206
207,6453,II_literature,0,3207
207,6497,hetio-dag,0,3208
207,6502,hetio-dag,0,3209
207,6598,hetio-dag,0,3210
207,6599,hetio-dag,0,3211
207,6714,II_literature|hetio-dag,0,3213
207,6772,II_literature|hetio-dag,0,3214
207,6788,hetio-dag,0,3215
207,6789,II_binary|II_literature|hetio-dag,0,3216
207,7248,II_literature|hetio-dag,0,3218
207,7249,II_literature|hetio-dag,0,3219
207,7267,hetio-dag,0,3220
207,7316,II_literature|hetio-dag,0,3221
207,7375,hetio-dag,0,3222
207,7534,II_literature|hetio-dag,0,3226
207,8031,II_binary|II_literature|hetio-dag,0,3227
207,8115,HI-II-14|II_binary|II_literature|Lit-BM-13|hetio-dag,1,3228
207,8349,II_literature|hetio-dag,0,3229
207,8470,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3230
207,8517,II_literature|Lit-BM-13|hetio-dag,0,3231
207,8554,hetio-dag,0,3232
207,8570,II_literature|hetio-dag,0,3233
207,8682,II_literature|hetio-dag,0,3235
207,8826,hetio-dag,0,3236
207,8841,II_literature|hetio-dag,0,3237
207,8850,hetio-dag,0,3238
207,8915,II_binary|II_literature|hetio-dag,0,3239
207,9063,Lit-BM-13|hetio-dag,0,3240
207,9101,hetio-dag,0,3241
207,9181,hetio-dag,0,3242
207,9261,II_literature|hetio-dag,0,3243
207,9411,II_literature|hetio-dag,0,3244
207,9459,hetio-dag,0,3245
207,9479,II_literature|hetio-dag,0,3246
207,9545,II_literature|hetio-dag,0,3247
207,9612,hetio-dag,0,3248
207,9623,II_literature|Lit-BM-13|hetio-dag,0,3249
207,9743,II_literature|hetio-dag,0,3250
207,9744,hetio-dag,0,3251
207,9869,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3253
207,10018,II_binary|II_literature|hetio-dag,0,3254
207,10189,II_literature|hetio-dag,0,3255
207,10273,II_literature|hetio-dag,0,3256
207,10395,II_literature|hetio-dag,0,3257
207,10413,II_literature|hetio-dag,0,3258
207,10603,II_literature|hetio-dag,0,3259
207,11073,II_binary|II_literature|hetio-dag,0,3260
207,11140,II_literature,0,3261
207,11244,hetio-dag,0,3262
207,11331,II_literature|Lit-BM-13|hetio-dag,0,3263
207,23035,hetio-dag,0,3264
207,23239,hetio-dag,0,3265
207,23411,hetio-dag,0,3266
207,23589,II_literature|hetio-dag,0,3267
207,23647,II_literature|hetio-dag,0,3268
207,25998,hetio-dag,0,3269
207,25999,hetio-dag,0,3270
207,26060,II_literature|hetio-dag,0,3271
207,26994,hetio-dag,0,3272
207,27004,II_literature,0,3273
207,27246,hetio-dag,0,3274
207,27254,hetio-dag,0,3275
207,51177,hetio-dag,0,3276
207,54386,hetio-dag,0,3277
207,55300,II_binary|II_literature|hetio-dag,0,3278
207,55704,II_literature|Lit-BM-13|hetio-dag,0,3279
207,56256,II_literature|hetio-dag,0,3280
207,56924,II_literature|hetio-dag,0,3281
207,57630,II_binary|II_literature|hetio-dag,0,3282
207,57761,II_literature|hetio-dag,0,3283
207,64400,II_literature|hetio-dag,0,3284
207,65125,II_literature|hetio-dag,0,3286
207,65266,hetio-dag,0,3287
207,79026,II_literature|hetio-dag,0,3288
207,79109,II_literature|hetio-dag,0,3289
207,79594,hetio-dag,0,3290
207,79948,II_literature,0,3291
207,80146,II_literature|hetio-dag,0,3292
207,84254,II_literature|hetio-dag,0,3293
207,84335,II_literature|hetio-dag,0,3294
207,117145,II_literature|Lit-BM-13|hetio-dag,0,3295
207,121268,hetio-dag,0,3297
207,150684,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3298
207,157310,II_literature|hetio-dag,0,3299
207,171023,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3300
207,253260,hetio-dag,0,3301
207,653361,hetio-dag,0,3302
207,100272147,hetio-dag,0,3303
213,259,II_literature|hetio-dag,0,3410
213,272,II_literature,0,3411
213,335,II_literature,0,3412
213,336,II_literature,0,3413
213,337,II_literature,0,3414
213,341,II_literature,0,3415
213,344,II_literature,0,3416
213,345,II_literature,0,3417
213,354,II_literature|hetio-dag,0,3420
213,472,II_literature,0,3421
213,629,II_literature,0,3422
213,710,II_literature,0,3423
213,720,II_literature,0,3424
213,1051,hetio-dag,0,3425
213,1120,II_literature,0,3426
213,1409,II_literature|hetio-dag,0,3427
213,1514,II_literature,0,3429
213,1608,II_literature,0,3430
213,1630,II_literature,0,3431
213,1642,II_literature,0,3432
213,1675,II_literature,0,3433
213,1756,II_literature,0,3434
213,1762,II_literature,0,3435
213,2107,II_literature,0,3436
213,2155,II_literature|hetio-dag,0,3438
213,2217,II_literature|Lit-BM-13|hetio-dag,0,3439
213,2243,II_literature,0,3440
213,2335,II_literature,0,3441
213,2494,hetio-dag,0,3442
213,2550,II_literature,0,3443
213,2885,II_literature,0,3445
213,2934,II_literature,0,3446
213,3240,II_literature,0,3448
213,3263,II_literature,0,3449
213,3493,II_literature,0,3450
213,3500,II_literature,0,3451
213,3501,II_literature,0,3452
213,3514,II_literature,0,3453
213,3538,II_literature,0,3454
213,3673,II_literature,0,3455
213,3693,II_literature,0,3456
213,3697,II_literature,0,3457
213,3720,II_literature,0,3458
213,3778,II_literature,0,3459
213,3848,II_literature,0,3460
213,3852,II_literature,0,3461
213,3853,II_literature,0,3462
213,3854,II_literature,0,3463
213,3857,II_literature,0,3464
213,3858,II_literature,0,3465
213,3860,II_literature,0,3466
213,3861,II_literature,0,3467
213,3868,II_literature,0,3468
213,4036,II_literature|hetio-dag,0,3469
213,4253,II_literature,0,3470
213,4635,II_literature,0,3471
213,4790,II_literature,0,3472
213,4868,II_literature,0,3473
213,4995,II_literature,0,3474
213,5036,II_literature,0,3476
213,5097,II_literature,0,3477
213,5142,II_literature,0,3478
213,5178,II_literature,0,3479
213,5197,II_literature,0,3480
213,5201,hetio-dag,0,3481
213,5324,II_literature,0,3482
213,5473,II_literature,0,3484
213,5544,II_literature|hetio-dag,0,3485
213,5552,II_literature|hetio-dag,0,3486
213,5644,II_literature,0,3487
213,5646,II_literature,0,3488
213,5903,II_literature,0,3489
213,5950,II_literature|hetio-dag,0,3490
213,6018,II_literature,0,3491
213,6262,II_literature|hetio-dag,0,3492
213,6331,II_literature,0,3493
213,6510,II_literature,0,3494
213,6683,II_literature,0,3495
213,6767,II_literature|hetio-dag,0,3496
213,6927,II_literature|hetio-dag,0,3497
213,7074,II_literature,0,3499
213,7273,II_literature,0,3501
213,7316,hetio-dag,0,3503
213,7531,II_literature,0,3504
213,7532,II_literature,0,3505
213,7775,II_literature,0,3506
213,8029,II_literature|hetio-dag,0,3507
213,8202,II_literature,0,3508
213,8318,II_literature,0,3509
213,8498,II_literature,0,3510
213,8562,II_literature,0,3511
213,8848,II_literature,0,3512
213,8907,II_literature,0,3513
213,8911,II_literature,0,3514
213,9402,II_literature,0,3515
213,9467,II_literature,0,3516
213,9635,II_literature,0,3517
213,9657,hetio-dag,0,3518
213,9768,hetio-dag,0,3519
213,9775,II_literature,0,3520
213,9778,II_literature,0,3521
213,9967,II_literature,0,3522
213,10165,II_literature,0,3523
213,10174,II_literature,0,3524
213,10537,hetio-dag,0,3525
213,10985,II_literature,0,3526
213,10988,II_literature,0,3527
213,10989,hetio-dag,0,3528
213,11155,II_literature,0,3529
213,23019,II_literature,0,3530
213,23036,II_literature,0,3531
213,23064,II_literature,0,3532
213,23261,II_literature,0,3534
213,23315,II_literature,0,3535
213,23363,II_literature,0,3536
213,23405,II_literature,0,3537
213,23418,II_literature,0,3538
213,23431,II_literature,0,3539
213,26165,II_literature,0,3540
213,26270,hetio-dag,0,3541
213,26278,II_literature,0,3542
213,27040,II_literature,0,3543
213,27113,II_literature,0,3544
213,28916,II_literature,0,3545
213,29904,II_literature,0,3546
213,29951,II_literature,0,3547
213,51631,II_binary|II_literature|hetio-dag,0,3548
213,51720,II_literature,0,3549
213,54536,II_literature,0,3550
213,54677,II_literature,0,3551
213,55196,II_literature,0,3552
213,57165,II_literature,0,3553
213,57722,II_literature,0,3554
213,58484,II_literature,0,3555
213,58506,II_literature,0,3556
213,60684,II_literature,0,3557
213,64866,II_literature,0,3558
213,79139,II_literature,0,3559
213,79183,II_literature,0,3560
213,79691,II_literature,0,3561
213,79728,II_literature,0,3562
213,80012,II_literature,0,3563
213,80817,II_literature,0,3564
213,83660,II_literature,0,3565
213,84174,II_literature,0,3566
213,84464,II_literature,0,3567
213,91523,II_literature,0,3568
213,91768,II_literature,0,3569
213,91807,II_literature,0,3570
213,117159,II_literature,0,3571
213,151246,II_literature,0,3572
213,154754,II_literature,0,3573
213,254879,II_literature,0,3574
213,283160,II_literature,0,3576
213,284418,II_literature,0,3577
213,100290337,II_literature,0,3578
240,241,II_literature|hetio-dag,0,3818
240,328,hetio-dag,0,3819
240,2885,II_literature|hetio-dag,0,3821
240,3295,hetio-dag,0,3822
240,4056,Lit-BM-13|hetio-dag,0,3823
240,4222,HI-II-14|II_binary,1,3824
240,5966,HI-II-14|II_binary,1,3825
240,8379,HI-II-14|II_binary,1,3826
240,9261,II_literature|hetio-dag,0,3827
240,9392,II_literature|hetio-dag,0,3828
240,22806,hetio-dag,0,3829
240,23406,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3830
240,27170,II_literature,0,3831
240,79802,HI-II-14|II_binary,1,3832
240,80254,HI-II-14|II_binary,1,3833
240,93426,HI-II-14|II_binary,1,3834
240,256646,HI-II-14|II_binary,1,3835
240,285753,HI-II-14|II_binary,1,3836
240,338322,hetio-dag,0,3837
249,1974,II_literature,0,3854
249,7186,II_literature|hetio-dag,0,3855
249,7187,II_literature|hetio-dag,0,3856
249,9020,II_literature|Lit-BM-13|hetio-dag,0,3857
250,1974,II_literature,0,3859
250,2822,II_literature,0,3860
250,3846,HI-II-14|II_binary,1,3861
250,6612,II_literature,0,3862
250,7316,hetio-dag,0,3863
250,7341,II_literature,0,3864
250,9113,hetio-dag,0,3865
250,10026,II_literature|hetio-dag,0,3866
250,83755,HI-II-14|II_binary,1,3867
250,386682,HI-II-14|II_binary,1,3868
251,7316,hetio-dag,0,3870
267,1080,II_literature,0,3887
267,1400,hetio-dag,0,3888
267,2821,II_literature,0,3891
267,3064,hetio-dag,0,3892
267,3638,hetio-dag,0,3894
267,3837,hetio-dag,0,3895
267,6048,II_literature,0,3896
267,6125,II_literature,0,3897
267,7316,hetio-dag,0,3899
267,7322,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3901
267,7323,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3902
267,7326,Lit-BM-13|hetio-dag,0,3903
267,7327,II_literature|Lit-BM-13|hetio-dag,0,3904
267,7334,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3905
267,7353,II_literature|hetio-dag,0,3906
267,7917,Lit-BM-13|hetio-dag,0,3908
267,9656,Lit-BM-13|hetio-dag,0,3909
267,9709,hetio-dag,0,3910
267,10040,hetio-dag,0,3911
267,11124,II_literature,0,3912
267,23197,II_literature,0,3913
267,26043,II_literature,0,3914
267,29089,II_literature|hetio-dag,0,3915
267,51009,II_literature|hetio-dag,0,3916
267,51035,II_literature,0,3917
267,51619,II_binary|II_literature|Lit-BM-13|hetio-dag,0,3918
267,55284,II_binary|II_literature|Lit-BM-13,0,3919
267,64714,hetio-dag,0,3920
267,79139,II_literature|hetio-dag,0,3921
267,84447,hetio-dag,0,3922
267,91319,II_literature,0,3923
274,775,II_literature|hetio-dag,0,3982
274,1523,II_binary|II_literature|hetio-dag,0,3983
274,1759,II_literature|hetio-dag,0,3984
274,1785,II_literature|hetio-dag,0,3985
274,2274,hetio-dag,0,3987
274,2547,II_literature,0,3988
274,2885,II_binary|II_literature|hetio-dag,0,3989
274,3655,II_literature|hetio-dag,0,3990
274,3672,II_literature|hetio-dag,0,3991
274,3675,II_literature|hetio-dag,0,3992
274,4609,II_literature|Lit-BM-13,0,3993
274,5337,II_literature,0,3994
274,5338,II_literature|hetio-dag,0,3995
274,5747,II_literature|hetio-dag,0,3996
274,5906,II_literature|hetio-dag,0,3997
274,6249,Lit-BM-13,0,3998
274,6456,II_literature|hetio-dag,0,4000
274,6654,II_literature|hetio-dag,0,4001
274,6853,II_literature|hetio-dag,0,4002
274,7518,II_binary|II_literature|Lit-BM-13|hetio-dag,0,4004
274,7520,II_literature,0,4005
274,8491,II_literature|hetio-dag,0,4006
274,8723,II_binary|II_literature|Lit-BM-13|hetio-dag,0,4007
274,8853,hetio-dag,0,4008
274,8867,II_literature|hetio-dag,0,4009
274,9185,II_binary|Lit-BM-13,0,4010
274,22839,II_binary|II_literature|Lit-BM-13|hetio-dag,0,4011
274,23557,hetio-dag,0,4012
274,26060,hetio-dag,0,4013
274,51100,II_literature|hetio-dag,0,4014
274,51411,II_literature|hetio-dag,0,4015
274,54453,II_literature|hetio-dag,0,4016
316,1399,hetio-dag,0,5031
316,2710,hetio-dag,0,5032
316,5933,hetio-dag,0,5033
316,25898,hetio-dag,0,5034
322,1956,II_binary|II_literature|hetio-dag,0,5100
322,2064,II_binary|II_literature|hetio-dag,0,5101
322,3065,II_literature,0,5102
322,4036,II_literature|hetio-dag,0,5104
322,4738,hetio-dag,0,5105
322,6310,II_binary|II_literature|hetio-dag,0,5108
322,6416,II_literature,0,5109
322,6418,hetio-dag,0,5110
322,7024,II_literature|Lit-BM-13|hetio-dag,0,5111
322,7316,hetio-dag,0,5112
322,10194,II_literature|hetio-dag,0,5113
322,10524,II_literature|Lit-BM-13|hetio-dag,0,5114
322,11052,Lit-BM-13|hetio-dag,0,5115
322,22883,II_literature|hetio-dag,0,5116
322,23327,hetio-dag,0,5117
322,51466,II_literature|hetio-dag,0,5120
322,55740,II_literature|Lit-BM-13,0,5121
322,57616,II_literature|hetio-dag,0,5123
322,128553,II_literature|hetio-dag,0,5124
322,342371,hetio-dag,0,5125
323,1956,II_binary|II_literature|hetio-dag,0,5128
323,4089,II_literature|hetio-dag,0,5129
323,7316,hetio-dag,0,5130
323,57154,II_literature|hetio-dag,0,5131
324,476,II_literature,0,5133
324,506,II_literature,0,5134
324,563,II_literature,0,5135
324,598,II_literature,0,5136
324,667,II_literature,0,5137
324,699,II_literature|hetio-dag,0,5138
324,701,II_literature|hetio-dag,0,5139
324,720,II_literature|hetio-dag,0,5140
324,830,II_literature,0,5141
324,991,II_literature,0,5142
324,1080,hetio-dag,0,5143
324,1153,II_literature,0,5144
324,1387,II_literature|hetio-dag,0,5145
324,1452,II_literature,0,5146
324,1454,II_binary|II_literature|hetio-dag,0,5147
324,1457,II_literature|hetio-dag,0,5148
324,1460,II_literature,0,5149
324,1487,II_literature|hetio-dag,0,5150
324,1495,II_literature|Lit-BM-13|hetio-dag,0,5151
324,1499,II_binary|II_literature|Lit-BM-13|hetio-dag,0,5152
324,1642,II_literature,0,5153
324,1741,II_literature|Lit-BM-13|hetio-dag,0,5155
324,1856,hetio-dag,0,5157
324,1981,II_literature,0,5158
324,2034,II_literature|hetio-dag,0,5159
324,2101,II_literature,0,5160
324,2316,II_literature|hetio-dag,0,5161
324,2317,II_literature,0,5162
324,2801,II_literature|hetio-dag,0,5163
324,2810,II_literature,0,5164
324,2885,II_literature,0,5165
324,2901,II_literature,0,5166
324,3178,II_literature,0,5169
324,3185,II_literature,0,5170
